1523304845091	M	[1279,639]
1523304845225	A8	[3616,Explorer.EXE,]
1523304845225	A1	[384,cmd.exe,Command Prompt - ActivityLogger.bat,993,529,542,184]
1523304845225	A1	[3616,Explorer.EXE,Program Manager,1920,1080,0,0]
1523304845244	M	[1279,639]
1523304845347	M	[1279,639]
1523304845453	M	[1279,639]
1523304845558	M	[1279,639]
1523304845677	M	[1279,639]
1523304845833	M	[1279,639]
1523304845990	M	[1279,639]
1523304846156	M	[1279,639]
1523304846297	M	[1279,639]
1523304846398	M	[1279,639]
1523304846528	M	[1279,639]
1523304846684	M	[1279,639]
1523304846787	M	[1208,501]
1523304846898	M	[1240,435]
1523304847054	M	[1363,221]
1523304847223	M	[1379,170]
1523304847352	M	[1428,177]
1523304847454	M	[1428,197]
1523304847559	M	[1427,201]
1523304847661	M	[1427,201]
1523304847768	M	[1420,201]
1523304847869	M	[1420,201]
1523304847911	K3	[1,1420,201]
1523304847982	M	[1420,201]
1523304848031	K4	[1,1420,201]
1523304848086	M	[1420,201]
1523304848107	A4	[384,cmd.exe]
1523304848107	A6	[384,cmd.exe,160,28,-32000,-32000]
1523304848191	M	[1343,221]
1523304848294	M	[1146,275]
1523304848396	M	[1100,283]
1523304848499	M	[1113,276]
1523304848654	M	[1113,276]
1523304848810	M	[1113,276]
1523304848966	M	[1113,276]
1523304849123	M	[1113,276]
1523304849279	M	[1113,276]
1523304849435	M	[1113,276]
1523304849591	M	[1113,276]
1523304849748	M	[1113,276]
1523304849904	M	[1113,276]
1523304850060	M	[1113,276]
1523304850216	M	[1113,276]
1523304850373	M	[1113,276]
1523304850529	M	[1113,276]
1523304850685	M	[1113,276]
1523304850842	M	[1113,276]
1523304850998	M	[1113,276]
1523304851154	M	[1113,276]
1523304851310	M	[1113,276]
1523304851467	M	[1113,276]
1523304851623	M	[1113,276]
1523304851779	M	[1113,276]
1523304851935	M	[1113,276]
1523304852092	M	[1113,276]
1523304852248	M	[1113,276]
1523304852404	M	[1113,276]
1523304852560	M	[1113,276]
1523304852717	M	[1113,276]
1523304852873	M	[1113,276]
1523304853029	M	[1113,276]
1523304853186	M	[1113,276]
1523304853342	M	[1113,276]
1523304853498	M	[1113,276]
1523304853654	M	[1113,276]
1523304853811	M	[1113,276]
1523304853967	M	[1113,276]
1523304854123	M	[1113,276]
1523304854279	M	[1113,276]
1523304854436	M	[1113,276]
1523304854592	M	[1113,276]
1523304854748	M	[1113,276]
1523304854904	M	[1113,276]
1523304855061	M	[1113,276]
1523304855217	M	[1113,276]
1523304855373	M	[1113,276]
1523304855530	M	[1113,276]
1523304855686	M	[1113,276]
1523304855842	M	[1113,276]
1523304855998	M	[1113,276]
1523304856155	M	[1113,276]
1523304856311	M	[1113,276]
1523304856467	M	[1113,276]
1523304856623	M	[1113,276]
1523304856780	M	[1113,276]
1523304856936	M	[1113,276]
1523304857092	M	[1113,276]
1523304857249	M	[1113,276]
1523304857405	M	[1113,276]
1523304857561	M	[1113,276]
1523304857717	M	[1113,276]
1523304857874	M	[1113,276]
1523304858030	M	[1113,276]
1523304858186	M	[1113,276]
1523304858342	M	[1113,276]
1523304858499	M	[1113,276]
1523304858655	M	[1113,276]
1523304858811	M	[1113,276]
1523304858967	M	[1113,276]
1523304859124	M	[1113,276]
1523304859280	M	[1113,276]
1523304859436	M	[1113,276]
1523304859593	M	[1113,276]
1523304859749	M	[1113,276]
1523304859905	M	[1113,276]
1523304860061	M	[1113,276]
1523304860218	M	[1113,276]
1523304860374	M	[1113,276]
1523304860530	M	[1113,276]
1523304860686	M	[1113,276]
1523304860843	M	[1113,276]
1523304860999	M	[1113,276]
1523304861155	M	[1113,276]
1523304861311	M	[1113,276]
1523304861468	M	[1113,276]
1523304861624	M	[1113,276]
1523304861780	M	[1113,276]
1523304861937	M	[1113,276]
1523304862093	M	[1113,276]
1523304862249	M	[1113,276]
1523304862384	M	[1113,276]
1523304862485	M	[1113,276]
1523304862627	M	[1113,276]
1523304862783	M	[1113,276]
1523304862939	M	[1113,276]
1523304863095	M	[1113,276]
1523304863252	M	[1113,276]
1523304863408	M	[1113,276]
1523304863564	M	[1113,276]
1523304863720	M	[1113,276]
1523304863877	M	[1113,276]
1523304864033	M	[1113,276]
1523304864189	M	[1113,276]
1523304864346	M	[1113,276]
1523304864458	M	[1113,276]
1523304864559	M	[1113,276]
1523304864719	M	[1113,276]
1523304864875	M	[1113,276]
1523304865032	M	[1113,276]
1523304865188	M	[1113,276]
1523304865344	M	[1113,276]
1523304865457	M	[1113,276]
1523304865559	M	[1113,276]
1523304865716	M	[1113,276]
1523304865873	M	[1113,276]
1523304866029	M	[1113,276]
1523304866185	M	[1113,276]
1523304866341	M	[1113,276]
1523304866498	M	[1113,276]
1523304866654	M	[1113,276]
1523304866810	M	[1113,276]
1523304866966	M	[1113,276]
1523304867123	M	[1113,276]
1523304867279	M	[1113,276]
1523304867435	M	[1113,276]
1523304867592	M	[1113,276]
1523304867748	M	[1113,276]
1523304867904	M	[1113,276]
1523304868060	M	[1113,276]
1523304868217	M	[1113,276]
1523304868373	M	[1113,276]
1523304868529	M	[1113,276]
1523304868685	M	[1113,276]
1523304868842	M	[1113,276]
1523304868998	M	[1113,276]
1523304869154	M	[1113,276]
1523304869310	M	[1113,276]
1523304869467	M	[1113,276]
1523304869623	M	[1113,276]
1523304869779	M	[1113,276]
1523304869936	M	[1113,276]
1523304870092	M	[1113,276]
1523304870248	M	[1113,276]
1523304870404	M	[1113,276]
1523304870561	M	[1113,276]
1523304870717	M	[1113,276]
1523304870873	M	[1113,276]
1523304871029	M	[1113,276]
1523304871186	M	[1113,276]
1523304871342	M	[1113,276]
1523304871498	M	[1113,276]
1523304871654	M	[1113,276]
1523304871811	M	[1113,276]
1523304871967	M	[1113,276]
1523304872123	M	[1113,276]
1523304872279	M	[1113,276]
1523304872436	M	[1113,276]
1523304872592	M	[1113,276]
1523304872748	M	[1113,276]
1523304872905	M	[1113,276]
1523304873061	M	[1113,276]
1523304873217	M	[1113,276]
1523304873373	M	[1113,276]
1523304873530	M	[1113,276]
1523304873686	M	[1113,276]
1523304873842	M	[1113,276]
1523304873998	M	[1113,276]
1523304874155	M	[1113,276]
1523304874311	M	[1113,276]
1523304874467	M	[1113,276]
1523304874624	M	[1113,276]
1523304874780	M	[1113,276]
1523304874936	M	[1113,276]
1523304875092	M	[1113,276]
1523304875216	M	[1113,276]
1523304875317	M	[1113,276]
1523304875482	M	[1113,276]
1523304875638	M	[1113,276]
1523304875795	M	[1113,276]
1523304875951	M	[1113,276]
1523304876107	M	[1113,276]
1523304876263	M	[1113,276]
1523304876420	M	[1113,276]
1523304876576	M	[1113,276]
1523304876732	M	[1113,276]
1523304876889	M	[1113,276]
1523304877045	M	[1113,276]
1523304877201	M	[1113,276]
1523304877357	M	[1113,276]
1523304877514	M	[1113,276]
1523304877670	M	[1113,276]
1523304877826	M	[1113,276]
1523304877982	M	[1113,276]
1523304878139	M	[1113,276]
1523304878295	M	[1113,276]
1523304878451	M	[1113,276]
1523304878607	M	[1113,276]
1523304878764	M	[1113,276]
1523304878920	M	[1113,276]
1523304879076	M	[1113,276]
1523304879233	M	[1113,276]
1523304879389	M	[1113,276]
1523304879545	M	[1113,276]
1523304879701	M	[1113,276]
1523304879858	M	[1113,276]
1523304880014	M	[1113,276]
1523304880170	M	[1113,276]
1523304880326	M	[1113,276]
1523304880483	M	[1113,276]
1523304880639	M	[1113,276]
1523304880795	M	[1113,276]
1523304880951	M	[1113,276]
1523304881108	M	[1113,276]
1523304881264	M	[1113,276]
1523304881420	M	[1113,276]
1523304881577	M	[1113,276]
1523304881733	M	[1113,276]
1523304881889	M	[1113,276]
1523304882045	M	[1113,276]
