1522988682266	M	[1883,786]
1522988682375	M	[1483,854]
1522988682484	M	[1483,854]
1522988682501	A1	[3976,Explorer.EXE,Program Manager,2944,1080,0,0]
1522988682501	A1	[10412,ApplicationFrameHost.exe,Office,1216,941,40,32]
1522988682501	A8	[3976,Explorer.EXE,]
1522988682501	A1	[9440,googledrivesync.exe,Backup and Sync,0,0,-9999,-9999]
1522988682501	A1	[20208,cmd.exe,Command Prompt - ActivityLogger.bat,519,560,1410,470]
1522988682501	A1	[16940,wwahost.exe,Office,1200,900,0,33]
1522988682589	M	[1483,843]
1522988682697	M	[1201,573]
1522988682801	M	[713,743]
1522988682909	M	[642,736]
1522988683012	M	[518,758]
1522988683117	M	[491,830]
1522988683225	M	[412,907]
1522988683332	M	[278,977]
1522988683438	M	[220,1049]
1522988683543	M	[197,1063]
1522988683647	M	[190,1061]
1522988683755	M	[175,1069]
1522988683842	K3	[1,174,1069]
1522988683864	M	[174,1069]
1522988683920	K4	[1,174,1069]
1522988683973	M	[174,1069]
1522988684081	M	[174,1069]
1522988684189	M	[174,1069]
1522988684299	M	[314,933]
1522988684409	M	[544,747]
1522988684518	M	[607,693]
1522988684628	M	[636,689]
1522988684738	M	[636,689]
1522988684847	M	[636,675]
1522988684914	A7	[3976#Explorer.EXE;20208#cmd.exe;9440#googledrivesync.exe;16940#wwahost.exe;10412#ApplicationFrameHost.exe;3976#Explorer.EXE]
1522988684914	A8	[3976,Explorer.EXE,Desktop\Quick access]
1522988684914	A5	[3976,Explorer.EXE,File Explorer]
1522988684914	A6	[3976,Explorer.EXE,774,859,0,37]
1522988684962	M	[662,633]
1522988684972	A6	[3976,Explorer.EXE,774,859,0,37]
1522988684972	A8	[3976,Explorer.EXE,Desktop\Quick access]
1522988684972	A5	[3976,Explorer.EXE,File Explorer]
1522988685072	M	[660,493]
1522988685180	M	[619,364]
1522988685290	M	[613,220]
1522988685399	M	[586,240]
1522988685509	M	[560,299]
1522988685617	M	[562,359]
1522988685727	M	[562,367]
1522988685834	M	[540,367]
1522988685942	M	[472,404]
1522988686049	M	[556,490]
1522988686157	M	[603,525]
1522988686266	M	[611,524]
1522988686375	M	[566,469]
1522988686484	M	[519,440]
1522988686592	M	[572,502]
1522988686701	M	[676,610]
1522988686809	M	[774,756]
1522988686917	M	[760,812]
1522988687026	M	[749,857]
1522988687134	M	[756,874]
1522988687242	M	[764,888]
1522988687350	M	[765,890]
1522988687457	M	[765,890]
1522988687570	M	[765,890]
1522988687574	K3	[1,765,890]
1522988687680	M	[770,891]
1522988687789	M	[903,911]
1522988687899	M	[973,923]
1522988688009	M	[1167,935]
1522988688119	M	[1236,933]
1522988688128	A6	[3976,Explorer.EXE,797,861,0,37]
1522988688198	A6	[3976,Explorer.EXE,1245,902,0,37]
1522988688228	M	[1236,933]
1522988688266	K4	[1,1236,933]
1522988688338	M	[1228,928]
1522988688447	M	[772,784]
1522988688556	M	[424,686]
1522988688665	M	[304,705]
1522988688775	M	[200,727]
1522988688885	M	[177,743]
1522988688994	M	[149,744]
1522988689098	K3	[1,143,743]
1522988689104	M	[143,743]
1522988689176	K4	[1,143,743]
1522988689214	M	[143,743]
1522988689323	M	[143,742]
1522988689378	A8	[3976,Explorer.EXE,Desktop\This PC\Local Disk (C:)]
1522988689378	A5	[3976,Explorer.EXE,Local Disk (C:)]
1522988689433	M	[259,680]
1522988689541	M	[379,520]
1522988689649	M	[365,421]
1522988689758	M	[350,367]
1522988689866	M	[362,329]
1522988689974	M	[363,326]
1522988690081	M	[363,301]
1522988690191	M	[361,284]
1522988690299	M	[361,276]
1522988690407	M	[361,274]
1522988690516	M	[361,274]
1522988690624	M	[361,274]
1522988690733	M	[361,274]
1522988690842	M	[361,274]
1522988690952	M	[361,274]
1522988691060	M	[361,274]
