1522991755884	M	[1661,504]
1522991755993	M	[1661,504]
1522991756103	M	[1661,504]
1522991756132	A1	[18372,Calculator.exe,Calculator,825,500,0,1]
1522991756132	A1	[10412,ApplicationFrameHost.exe,Calculator,841,509,508,350]
1522991756132	A1	[9440,googledrivesync.exe,Backup and Sync,0,0,-9999,-9999]
1522991756132	A1	[3976,Explorer.EXE,Program Manager,2944,1080,0,0]
1522991756132	A1	[20208,cmd.exe,Command Prompt - ActivityLogger.bat,519,560,1404,475]
1522991756132	A1	[16940,wwahost.exe,Office,1200,900,0,33]
1522991756132	A7	[20208#cmd.exe;18372#Calculator.exe;10412#ApplicationFrameHost.exe;9440#googledrivesync.exe;16940#wwahost.exe;10412#ApplicationFrameHost.exe;3976#Explorer.EXE]
1522991756132	A8	[3976,Explorer.EXE,]
1522991756142	A5	[10412,ApplicationFrameHost.exe,Calculator]
1522991756142	A6	[10412,ApplicationFrameHost.exe,841,509,508,350]
1522991756211	M	[1630,360]
1522991756319	M	[1608,293]
1522991756425	M	[1586,292]
1522991756529	M	[1578,291]
1522991756635	M	[1474,314]
1522991756740	M	[1142,347]
1522991756845	M	[1120,352]
1522991756951	M	[1120,352]
1522991757056	M	[1120,352]
1522991757162	M	[1124,348]
1522991757268	M	[1124,348]
1522991757374	M	[1124,348]
1522991757481	M	[1124,348]
1522991757586	M	[1103,351]
1522991757691	M	[1081,353]
1522991757797	M	[1080,353]
1522991757903	M	[1080,353]
1522991758011	M	[1080,353]
1522991758116	M	[1008,358]
1522991758223	M	[686,549]
1522991758328	M	[541,708]
1522991758432	M	[485,789]
1522991758539	M	[464,801]
1522991758645	M	[443,822]
1522991758752	M	[377,893]
1522991758855	M	[280,945]
1522991758963	M	[245,986]
1522991759073	M	[215,1009]
1522991759177	M	[197,1025]
1522991759282	M	[191,1034]
1522991759387	M	[185,1041]
1522991759491	M	[180,1047]
1522991759598	M	[178,1050]
1522991759704	M	[178,1050]
1522991759810	M	[178,1050]
1522991759916	M	[178,1051]
1522991760024	M	[178,1052]
1522991760132	M	[179,1053]
1522991760171	K3	[1,179,1053]
1522991760239	M	[179,1053]
1522991760241	K4	[1,179,1053]
1522991760344	M	[179,1053]
1522991760452	M	[208,1030]
1522991760561	M	[565,734]
1522991760670	M	[612,693]
1522991760785	M	[626,692]
1522991760897	M	[737,548]
1522991761006	M	[791,608]
1522991761039	A8	[3976,Explorer.EXE,Desktop\Quick access]
1522991761039	A6	[3976,Explorer.EXE,918,851,0,52]
1522991761039	A7	[3976#Explorer.EXE;20208#cmd.exe;18372#Calculator.exe;10412#ApplicationFrameHost.exe;9440#googledrivesync.exe;16940#wwahost.exe;10412#ApplicationFrameHost.exe;3976#Explorer.EXE]
1522991761039	A5	[3976,Explorer.EXE,File Explorer]
1522991761116	M	[791,599]
1522991761168	A8	[3976,Explorer.EXE,Desktop\Quick access]
1522991761168	A6	[10412,ApplicationFrameHost.exe,841,509,508,350]
1522991761168	A5	[10412,ApplicationFrameHost.exe,Calculator]
1522991761168	A6	[3976,Explorer.EXE,918,851,0,52]
1522991761168	A5	[3976,Explorer.EXE,File Explorer]
1522991761225	M	[789,575]
1522991761330	M	[789,554]
1522991761435	M	[760,464]
1522991761544	M	[778,411]
1522991761652	M	[801,372]
1522991761756	M	[804,366]
1522991761861	M	[804,366]
1522991761967	M	[804,366]
1522991762071	M	[804,366]
1522991762177	M	[772,369]
1522991762280	M	[627,422]
1522991762387	M	[583,575]
1522991762492	M	[617,630]
1522991762597	M	[608,605]
1522991762703	M	[678,589]
1522991762809	M	[794,689]
1522991762916	M	[846,760]
1522991763028	M	[822,741]
1522991763136	M	[614,603]
1522991763240	M	[584,580]
1522991763344	M	[584,580]
1522991763449	M	[580,577]
1522991763555	M	[573,574]
1522991763659	M	[558,567]
1522991763764	M	[427,524]
1522991763871	M	[341,493]
1522991763976	M	[285,471]
1522991764085	M	[200,444]
1522991764192	M	[155,429]
1522991764298	M	[135,421]
1522991764402	M	[133,421]
1522991764403	K3	[1,133,421]
1522991764489	K4	[1,133,421]
1522991764509	M	[133,421]
1522991764619	M	[133,421]
1522991764664	A5	[3976,Explorer.EXE,company data]
1522991764664	A8	[3976,Explorer.EXE,Desktop\This PC\Local Disk (C:)\Users\experiment\Documents\company data]
1522991764727	M	[151,422]
1522991764832	M	[322,416]
1522991764940	M	[416,440]
1522991765046	M	[494,467]
1522991765154	M	[589,472]
1522991765259	M	[607,453]
1522991765366	M	[631,326]
1522991765473	M	[622,243]
1522991765578	M	[601,239]
1522991765682	M	[596,236]
1522991765789	M	[589,227]
1522991765894	M	[589,227]
1522991766003	M	[594,229]
1522991766109	M	[595,230]
1522991766215	M	[583,253]
1522991766322	M	[420,521]
1522991766427	M	[274,928]
1522991766533	M	[202,964]
1522991766638	M	[65,973]
1522991766743	M	[26,998]
1522991766850	M	[1,1049]
1522991766955	M	[17,1062]
1522991767061	M	[18,1062]
1522991767081	K3	[1,18,1062]
1522991767167	K4	[1,18,1062]
1522991767169	M	[18,1062]
1522991767278	M	[18,1062]
1522991767388	M	[18,1062]
1522991767494	M	[18,1062]
1522991767602	M	[18,1062]
1522991767708	M	[18,1062]
1522991767816	M	[18,1062]
1522991767923	M	[18,1062]
1522991768032	M	[18,1062]
1522991768135	M	[18,1062]
1522991768240	M	[18,1062]
1522991768347	M	[18,1062]
1522991768454	M	[18,1062]
1522991768559	M	[18,1062]
1522991768668	M	[18,1062]
1522991768773	M	[18,1062]
1522991768880	M	[18,1062]
1522991768985	M	[18,1062]
1522991769090	M	[18,1062]
1522991769196	M	[105,1022]
1522991769306	M	[321,608]
1522991769416	M	[395,101]
1522991769520	M	[402,90]
1522991769625	M	[414,89]
1522991769730	M	[420,81]
1522991769840	M	[428,76]
1522991769944	M	[445,65]
1522991769979	K3	[1,445,65]
1522991770051	M	[445,65]
1522991770073	K4	[1,445,65]
1522991770160	M	[445,65]
1522991770267	M	[445,65]
1522991770372	M	[445,65]
1522991770479	M	[445,65]
1522991770545	K3	[1,445,65]
1522991770583	M	[445,65]
1522991770647	K4	[1,445,65]
1522991770688	M	[445,65]
1522991770795	M	[445,65]
1522991770807	K1	[29]
1522991770901	M	[445,65]
1522991770981	K1	[49]
1522991771007	M	[445,65]
1522991771101	K2	[29]
1522991771116	M	[446,65]
1522991771224	M	[452,75]
1522991771334	M	[460,82]
1522991771439	A7	[3976#Explorer.EXE;3976#Explorer.EXE;20208#cmd.exe;18372#Calculator.exe;10412#ApplicationFrameHost.exe;9440#googledrivesync.exe;16940#wwahost.exe;10412#ApplicationFrameHost.exe;3976#Explorer.EXE]
1522991771444	M	[464,88]
1522991771551	M	[464,88]
1522991771638	A8	[3976,Explorer.EXE,Desktop\This PC\Local Disk (C:)\Users\experiment\Documents\company data]
1522991771638	A6	[10412,ApplicationFrameHost.exe,841,509,508,350]
1522991771638	A5	[3976,Explorer.EXE,company data]
1522991771638	A6	[3976,Explorer.EXE,918,851,0,52]
1522991771638	A5	[10412,ApplicationFrameHost.exe,Calculator]
1522991771658	M	[464,88]
1522991771764	M	[464,88]
1522991771870	M	[431,72]
1522991771973	K3	[1,410,68]
1522991771975	M	[410,68]
1522991772082	M	[492,79]
1522991772191	M	[941,87]
1522991772246	A6	[3976,Explorer.EXE,918,851,531,71]
1522991772299	M	[1080,84]
1522991772373	K4	[1,1080,84]
1522991772405	M	[1080,84]
1522991772448	A6	[3976,Explorer.EXE,918,851,670,68]
1522991772512	M	[921,82]
1522991772619	M	[741,80]
1522991772726	M	[720,80]
1522991772835	M	[710,76]
1522991772944	M	[693,75]
1522991773049	M	[689,75]
1522991773153	M	[684,73]
1522991773262	M	[681,71]
1522991773368	M	[680,71]
1522991773419	K3	[1,680,71]
1522991773476	M	[684,73]
1522991773586	M	[725,91]
1522991773696	M	[938,116]
1522991773804	M	[984,124]
1522991773913	M	[991,125]
1522991773983	A6	[3976,Explorer.EXE,873,831,715,88]
1522991774023	M	[991,125]
1522991774066	A6	[3976,Explorer.EXE,607,797,981,122]
1522991774133	M	[963,112]
1522991774242	M	[935,102]
1522991774351	A6	[3976,Explorer.EXE,647,814,941,105]
1522991774352	M	[935,102]
1522991774434	A6	[3976,Explorer.EXE,663,820,925,99]
1522991774457	M	[935,102]
1522991774541	K4	[1,935,102]
1522991774562	M	[935,102]
1522991774670	M	[909,143]
1522991774774	M	[907,199]
1522991774883	M	[902,247]
1522991774989	M	[899,269]
1522991775096	M	[904,282]
1522991775202	M	[906,283]
1522991775310	M	[906,283]
1522991775417	M	[907,283]
1522991775523	M	[907,282]
1522991775629	M	[908,282]
1522991775734	M	[908,282]
1522991775842	M	[909,282]
1522991775947	M	[910,282]
1522991776053	M	[910,282]
1522991776160	M	[910,282]
1522991776167	K3	[1,910,282]
1522991776269	M	[908,281]
1522991776298	A6	[3976,Explorer.EXE,918,851,0,52]
1522991776379	M	[850,284]
1522991776488	M	[809,290]
1522991776598	M	[806,290]
1522991776646	A6	[3976,Explorer.EXE,869,851,0,52]
1522991776705	M	[778,290]
1522991776814	M	[753,291]
1522991776852	A6	[3976,Explorer.EXE,806,851,0,52]
1522991776881	K4	[1,753,291]
1522991776902	A6	[3976,Explorer.EXE,761,851,0,52]
1522991776923	M	[753,291]
1522991777029	M	[831,295]
1522991777136	M	[1292,314]
1522991777242	M	[1351,240]
1522991777355	M	[1258,152]
1522991777462	M	[1235,142]
1522991777570	M	[1238,132]
1522991777675	M	[1245,118]
1522991777761	K3	[1,1247,115]
1522991777782	M	[1247,115]
1522991777891	M	[1205,90]
1522991777923	A6	[3976,Explorer.EXE,663,820,908,88]
1522991777998	M	[1167,70]
1522991778106	M	[1153,63]
1522991778117	A6	[3976,Explorer.EXE,663,820,844,53]
1522991778213	M	[1126,58]
1522991778319	A6	[3976,Explorer.EXE,663,820,804,42]
1522991778320	M	[1126,58]
1522991778357	K4	[1,1126,58]
1522991778426	M	[1127,63]
1522991778534	M	[1159,292]
1522991778644	M	[1214,495]
1522991778750	M	[1214,495]
1522991778751	K3	[1,1214,495]
1522991778820	K4	[1,1214,495]
1522991778857	M	[1214,495]
1522991778963	M	[1187,517]
1522991779068	M	[1127,696]
1522991779178	M	[1327,782]
1522991779286	M	[1409,782]
1522991779394	M	[1407,780]
1522991779501	M	[1442,759]
1522991779610	M	[1451,752]
1522991779719	M	[1456,751]
1522991779824	M	[1459,750]
1522991779932	M	[1459,750]
1522991780022	K3	[1,1459,750]
1522991780037	M	[1459,750]
1522991780144	M	[1473,745]
1522991780254	M	[1569,740]
1522991780364	M	[1661,734]
1522991780473	M	[1728,734]
1522991780574	A6	[3976,Explorer.EXE,664,820,804,42]
1522991780580	K4	[1,1734,734]
1522991780583	M	[1734,734]
1522991780629	A6	[3976,Explorer.EXE,938,820,804,42]
1522991780692	M	[1712,742]
1522991780798	M	[1668,800]
1522991780903	M	[1668,833]
1522991781011	M	[1666,833]
1522991781118	M	[1655,824]
1522991781223	M	[1653,824]
1522991781287	K3	[1,1653,824]
1522991781329	M	[1653,824]
1522991781357	K4	[1,1653,824]
1522991781437	M	[1653,824]
1522991781543	M	[1653,824]
1522991781580	K1	[14]
1522991781651	M	[1653,824]
1522991781668	K2	[14]
1522991781761	M	[1642,813]
1522991781815	A5	[3976,Explorer.EXE,File Explorer]
1522991781815	A8	[3976,Explorer.EXE,Desktop\Quick access]
1522991781870	M	[1553,726]
1522991781978	M	[1475,607]
1522991782083	M	[1413,530]
1522991782191	M	[1380,518]
