1524530923863	M	[1516,876]
1524530924021	M	[1516,876]
1524530924177	M	[1516,876]
1524530924333	M	[1516,876]
1524530924490	M	[1516,876]
1524530924583	A7	[13260#LogiPresentationUI.exe;1600#cmd.exe;11904#googledrivesync.exe;4820#Calculator.exe;11916#SystemSettings.exe;2756#ApplicationFrameHost.exe;2756#ApplicationFrameHost.exe;10444#Explorer.EXE]
1524530924583	A1	[2756,ApplicationFrameHost.exe,Settings,1936,1056,-8,-8]
1524530924583	A1	[11916,SystemSettings.exe,CN=Microsoft Windows, O=Microsoft Corporation, L=Redmond, S=Washington, C=US,1920,1040,0,8]
1524530924583	A8	[10444,Explorer.EXE,]
1524530924583	A1	[4820,Calculator.exe,Calculator,517,527,0,1]
1524530924583	A1	[11904,googledrivesync.exe,Back up & Sync,0,0,-9999,-9999]
1524530924583	A1	[13260,LogiPresentationUI.exe,Logitech Presentation,160,28,0,1012]
1524530924583	A1	[1600,cmd.exe,Command Prompt - ActivityLogger.bat,726,406,1185,640]
1524530924583	A1	[10444,Explorer.EXE,Program Manager,1920,1080,0,0]
1524530924599	A5	[2756,ApplicationFrameHost.exe,Settings]
1524530924599	A6	[2756,ApplicationFrameHost.exe,1936,1056,-8,-8]
1524530924629	M	[1516,876]
1524530924731	M	[1516,876]
1524530924866	M	[1516,876]
1524530925024	M	[1516,876]
1524530925180	M	[1516,876]
1524530925336	M	[1516,876]
1524530925492	M	[1516,876]
1524530925648	M	[1516,876]
1524530925805	M	[1516,876]
1524530925961	M	[1516,876]
1524530926118	M	[1506,876]
1524530926275	M	[1483,855]
1524530926431	M	[1337,674]
1524530926587	M	[1092,571]
1524530926706	M	[1041,584]
1524530926809	M	[1007,596]
1524530926949	K3	[1,1006,596]
1524530926965	M	[1006,596]
1524530927046	K4	[1,1006,596]
1524530927124	M	[1006,596]
1524530927280	M	[1006,596]
1524530927437	M	[1010,593]
1524530927593	M	[968,441]
1524530927749	M	[643,639]
1524530927889	M	[643,639]
1524530927992	M	[488,689]
1524530928124	M	[349,771]
1524530928281	M	[249,975]
1524530928437	M	[217,1078]
1524530928593	M	[207,1079]
1524530928749	M	[206,1071]
1524530928906	M	[206,1071]
1524530929050	M	[210,1064]
1524530929206	M	[210,1062]
1524530929362	M	[210,1062]
1524530929425	K3	[1,210,1062]
1524530929503	K4	[1,210,1062]
1524530929518	M	[210,1062]
1524530929675	M	[210,1062]
1524530929831	M	[251,1024]
1524530929990	M	[671,784]
1524530930146	M	[791,769]
1524530930318	M	[793,769]
1524530930474	M	[855,658]
1524530930630	M	[887,662]
1524530930755	A8	[13432,explorer.exe,Desktop\Quick access]
1524530930755	A7	[13260#LogiPresentationUI.exe;13432#explorer.exe;1600#cmd.exe;11904#googledrivesync.exe;4820#Calculator.exe;11916#SystemSettings.exe;2756#ApplicationFrameHost.exe;2756#ApplicationFrameHost.exe;10444#Explorer.EXE]
1524530930755	A1	[13432,explorer.exe,Explorer,1936,1056,-8,-8]
1524530930786	M	[887,660]
1524530930864	A5	[2756,ApplicationFrameHost.exe,Settings]
1524530930864	A6	[2756,ApplicationFrameHost.exe,1936,1056,-8,-8]
1524530930935	M	[849,626]
1524530931066	M	[824,581]
1524530931291	M	[755,506]
1524530931402	M	[736,493]
1524530931532	M	[730,491]
1524530931688	M	[678,482]
1524530931845	M	[399,510]
1524530932002	M	[225,522]
1524530932158	M	[163,539]
1524530932309	M	[138,543]
1524530932412	M	[138,543]
1524530932471	K3	[1,138,543]
1524530932522	K4	[1,138,543]
1524530932538	M	[138,543]
1524530932694	M	[138,543]
1524530932790	A8	[13432,explorer.exe,Desktop\This PC\Windows10_OS (C:)]
1524530932790	A5	[13432,explorer.exe,Windows10_OS (C:)]
1524530932830	M	[138,543]
1524530932944	M	[204,493]
1524530933047	M	[407,307]
1524530933157	M	[461,246]
1524530933259	M	[474,236]
1524530933395	M	[487,200]
1524530933540	M	[485,175]
1524530933643	M	[485,175]
1524530933760	M	[485,175]
1524530933863	M	[485,175]
1524530933993	K3	[1,485,175]
1524530933993	M	[485,175]
1524530934071	K4	[1,485,175]
1524530934144	M	[485,175]
1524530934249	M	[485,175]
1524530934362	M	[485,175]
1524530934468	M	[485,175]
1524530934582	M	[485,175]
1524530934685	M	[485,175]
1524530934821	M	[485,175]
1524530934978	M	[485,175]
1524530935136	M	[485,175]
1524530935292	M	[485,175]
1524530935386	K1	[TEXT]
1524530935448	M	[485,175]
1524530935594	M	[485,175]
1524530935623	K1	[TEXT]
1524530935697	M	[485,175]
1524530935759	K1	[TEXT]
1524530935822	M	[485,175]
1524530935963	K1	[TEXT]
1524530935978	M	[485,175]
1524530936136	M	[485,175]
1524530936292	M	[485,175]
1524530936426	M	[485,175]
1524530936529	M	[485,175]
1524530936665	M	[485,175]
1524530936789	K1	[28]
1524530936821	M	[485,175]
1524530936914	K2	[28]
1524530936977	M	[485,175]
1524530936995	A8	[13432,explorer.exe,Desktop\This PC\Windows10_OS (C:)\experiment]
1524530936995	A5	[13432,explorer.exe,experiment]
1524530937091	M	[485,175]
1524530937205	M	[485,175]
1524530937308	M	[485,175]
1524530937422	M	[485,175]
1524530937578	M	[518,172]
1524530937693	M	[526,0]
1524530937795	M	[505,0]
1524530937895	K3	[1,505,0]
1524530937903	M	[505,0]
1524530937951	K4	[1,505,0]
1524530938016	M	[505,0]
1524530938047	K3	[1,505,0]
1524530938111	K4	[1,505,0]
1524530938118	M	[505,0]
1524530938217	A6	[13432,explorer.exe,1232,592,479,77]
1524530938238	M	[519,46]
1524530938342	M	[630,139]
1524530938458	M	[657,143]
1524530938559	M	[705,121]
1524530938670	M	[745,112]
1524530938775	M	[775,101]
1524530938885	M	[790,91]
1524530938989	M	[796,84]
1524530939079	K3	[1,796,84]
1524530939106	M	[796,84]
1524530939209	M	[778,84]
1524530939318	M	[748,84]
1524530939419	M	[748,84]
1524530939529	M	[748,84]
1524530939639	M	[747,90]
1524530939795	A6	[13432,explorer.exe,1232,588,479,81]
1524530939795	M	[756,118]
1524530939854	A6	[13432,explorer.exe,1232,556,479,113]
1524530939920	M	[760,125]
1524530940026	M	[766,138]
1524530940129	A6	[13432,explorer.exe,1232,535,479,134]
1524530940161	M	[770,152]
1524530940207	K4	[1,770,152]
1524530940271	M	[770,152]
1524530940271	A6	[13432,explorer.exe,1232,524,479,145]
1524530940375	M	[778,165]
1524530940487	M	[781,168]
1524530940589	M	[784,163]
1524530940695	K3	[1,786,161]
1524530940700	M	[786,161]
1524530940803	M	[779,159]
1524530940881	A6	[13432,explorer.exe,1232,524,417,135]
1524530940912	M	[663,143]
1524530941015	M	[589,130]
1524530941086	A6	[13432,explorer.exe,1232,524,247,108]
1524530941128	M	[528,120]
1524530941230	M	[476,109]
1524530941291	A6	[13432,explorer.exe,1232,524,152,87]
1524530941343	M	[428,92]
1524530941447	M	[406,85]
1524530941497	A6	[13432,explorer.exe,1232,524,99,69]
1524530941560	M	[406,85]
1524530941591	K4	[1,406,85]
1524530941662	M	[406,85]
1524530941770	M	[409,95]
1524530941874	M	[467,161]
1524530941986	M	[542,252]
1524530942106	M	[569,287]
1524530942209	M	[569,289]
1524530942325	M	[569,289]
1524530942481	M	[576,266]
1524530942595	M	[586,248]
1524530942697	M	[575,261]
1524530942808	M	[558,244]
1524530942916	M	[549,232]
1524530943018	M	[544,224]
1524530943118	K3	[1,544,224]
1524530943129	M	[544,224]
1524530943207	K4	[1,544,224]
1524530943231	M	[544,224]
1524530943305	K3	[1,544,224]
1524530943342	M	[544,224]
1524530943367	K4	[1,544,224]
1524530943450	M	[544,224]
1524530943535	A5	[13432,explorer.exe,data summaries]
1524530943535	A8	[13432,explorer.exe,Desktop\This PC\Windows10_OS (C:)\experiment\data summaries]
1524530943577	M	[544,224]
1524530943678	M	[544,224]
1524530943790	M	[548,251]
1524530943892	M	[550,259]
1524530944007	M	[550,260]
1524530944108	M	[550,260]
1524530944217	M	[545,242]
1524530944319	M	[537,221]
1524530944432	M	[532,209]
1524530944544	M	[530,203]
1524530944583	K3	[1,530,203]
1524530944647	K4	[1,530,203]
1524530944647	M	[530,203]
1524530944727	K3	[1,530,203]
1524530944764	M	[530,203]
1524530944873	M	[530,202]
1524530944966	A5	[13432,explorer.exe,2015]
1524530944966	A8	[13432,explorer.exe,Desktop\This PC\Windows10_OS (C:)\experiment\data summaries\2015]
1524530944988	M	[530,202]
1524530945091	M	[530,202]
1524530945198	M	[530,202]
1524530945299	M	[530,202]
1524530945416	M	[530,202]
1524530945447	K3	[1,530,202]
1524530945518	M	[530,202]
1524530945519	K4	[1,530,202]
1524530945615	K3	[1,530,202]
1524530945633	M	[530,202]
1524530945695	K4	[1,530,202]
1524530945740	M	[530,202]
1524530945804	A5	[13432,explorer.exe,Q1]
1524530945804	A8	[13432,explorer.exe,Desktop\This PC\Windows10_OS (C:)\experiment\data summaries\2015\Q1]
1524530945859	M	[530,202]
1524530945960	M	[530,202]
1524530946077	M	[530,202]
1524530946179	M	[530,202]
1524530946288	M	[530,202]
1524530946389	M	[530,207]
1524530946499	M	[550,261]
1524530946601	M	[552,263]
1524530946648	K3	[1,552,263]
1524530946710	M	[552,263]
1524530946759	K4	[1,552,263]
1524530946811	M	[552,263]
1524530946919	M	[552,263]
1524530947021	M	[552,268]
1524530947138	M	[552,268]
1524530947241	M	[552,268]
1524530947349	M	[552,268]
1524530947452	M	[552,268]
1524530947571	M	[552,276]
1524530947674	M	[552,276]
1524530947789	M	[552,276]
1524530947891	M	[552,276]
1524530948000	M	[552,276]
1524530948039	K3	[1,552,276]
1524530948101	M	[552,276]
1524530948143	K4	[1,552,276]
1524530948211	M	[552,276]
1524530948312	M	[552,276]
1524530948421	M	[552,276]
1524530948502	K1	[14]
1524530948523	M	[552,277]
1524530948611	K2	[14]
1524530948621	A8	[13432,explorer.exe,Desktop\This PC\Windows10_OS (C:)\experiment\data summaries\2015]
1524530948667	M	[552,277]
1524530948745	A5	[13432,explorer.exe,2015]
1524530948777	M	[553,279]
1524530948880	M	[570,306]
1524530949005	M	[573,310]
1524530949107	M	[573,310]
1524530949223	M	[573,310]
1524530949324	M	[573,310]
1524530949439	M	[573,310]
1524530949543	M	[573,310]
1524530949657	M	[573,310]
1524530949759	M	[573,310]
1524530949855	K1	[14]
1524530949877	M	[573,310]
1524530949959	K2	[14]
1524530949989	A5	[13432,explorer.exe,data summaries]
1524530949989	A8	[13432,explorer.exe,Desktop\This PC\Windows10_OS (C:)\experiment\data summaries]
1524530950000	M	[573,310]
1524530950102	M	[573,310]
1524530950212	M	[577,320]
1524530950314	M	[584,334]
1524530950427	M	[584,334]
1524530950530	M	[584,334]
1524530950641	M	[584,334]
1524530950742	M	[584,334]
1524530950855	M	[584,334]
1524530950959	M	[584,334]
1524530951070	M	[584,334]
1524530951173	M	[571,292]
1524530951284	M	[532,225]
1524530951387	M	[523,214]
1524530951499	M	[514,200]
1524530951559	K3	[1,514,199]
1524530951599	M	[514,199]
1524530951619	K4	[1,514,199]
1524530951711	K3	[1,514,199]
1524530951719	M	[514,199]
1524530951759	K4	[1,514,199]
1524530951827	M	[514,199]
1524530951849	A8	[13432,explorer.exe,Desktop\This PC\Windows10_OS (C:)\experiment\data summaries\2015]
1524530951849	A5	[13432,explorer.exe,2015]
1524530951942	M	[521,201]
1524530952058	M	[524,202]
1524530952163	M	[524,202]
1524530952223	K3	[1,524,202]
1524530952278	M	[524,202]
1524530952295	K4	[1,524,202]
1524530952380	M	[524,202]
1524530952399	K3	[1,524,202]
1524530952455	K4	[1,524,202]
1524530952520	A8	[13432,explorer.exe,Desktop\This PC\Windows10_OS (C:)\experiment\data summaries\2015\Q1]
1524530952520	A5	[13432,explorer.exe,Q1]
1524530952520	M	[524,202]
1524530952691	M	[524,202]
1524530952793	M	[524,202]
1524530952911	M	[527,206]
1524530953013	M	[531,210]
1524530953130	M	[552,265]
1524530953231	K3	[2,562,297]
1524530953234	M	[562,297]
1524530953295	K4	[2,563,297]
1524530953358	M	[563,297]
1524530953478	M	[563,297]
1524530953598	M	[594,357]
1524530953708	M	[626,504]
1524530953822	M	[500,538]
1524530953945	M	[469,542]
1524530954055	M	[470,553]
1524530954176	M	[472,567]
1524530954285	M	[472,567]
1524530954408	M	[472,569]
1524530954518	M	[472,569]
1524530954670	M	[472,569]
1524530954810	M	[472,569]
1524530954918	M	[472,569]
1524530955030	M	[472,569]
1524530955139	M	[552,568]
1524530955253	M	[685,588]
1524530955363	M	[764,700]
1524530955487	M	[772,785]
1524530955597	M	[756,808]
1524530955721	M	[749,809]
1524530955843	M	[749,809]
1524530955879	K3	[1,749,809]
1524530955951	K4	[1,749,809]
1524530955953	M	[749,809]
1524530956083	M	[749,809]
1524530956186	M	[749,809]
1524530956300	M	[749,809]
1524530956402	M	[749,809]
1524530956510	M	[749,809]
1524530956613	M	[749,809]
1524530956654	K1	[TEXT]
1524530956726	M	[749,809]
1524530956829	M	[749,809]
1524530956855	K1	[TEXT]
1524530956945	M	[749,809]
1524530957039	K1	[TEXT]
1524530957047	M	[749,809]
1524530957156	M	[749,809]
1524530957175	K1	[TEXT]
1524530957259	M	[749,809]
1524530957263	K1	[TEXT]
1524530957343	K1	[TEXT]
1524530957376	M	[749,809]
1524530957431	K1	[TEXT]
1524530957477	M	[749,809]
1524530957584	M	[749,809]
1524530957671	K1	[TEXT]
1524530957686	M	[749,809]
1524530957795	M	[749,809]
1524530957899	M	[749,809]
1524530957975	K1	[TEXT]
1524530958016	M	[749,809]
1524530958133	M	[749,809]
1524530958235	M	[749,809]
1524530958343	M	[749,809]
1524530958407	K1	[14]
1524530958446	M	[749,809]
1524530958479	K2	[14]
1524530958562	M	[749,809]
1524530958575	K1	[14]
1524530958655	K2	[14]
1524530958665	M	[749,809]
1524530958780	M	[749,809]
1524530958883	M	[749,809]
1524530958988	M	[749,809]
1524530959047	K1	[14]
1524530959090	M	[749,809]
1524530959127	K2	[14]
1524530959205	M	[749,809]
1524530959308	M	[749,809]
1524530959426	M	[749,809]
1524530959528	M	[749,809]
1524530959579	K1	[56]
1524530959639	K1	[42]
1524530959643	M	[749,809]
1524530959727	K2	[56]
1524530959733	K2	[29]
1524530959753	M	[749,809]
1524530959791	K2	[42]
1524530959873	M	[749,809]
1524530959975	M	[749,809]
1524530960085	M	[749,809]
1524530960188	M	[749,809]
1524530960305	M	[749,809]
1524530960408	M	[749,809]
1524530960525	M	[749,809]
1524530960627	M	[749,809]
1524530960744	M	[749,809]
1524530960846	M	[749,809]
1524530960955	M	[749,809]
1524530961057	M	[749,809]
1524530961166	M	[749,809]
